state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
Pennsylvania	1985	0.18	1.049	32.4	249415000	0.34	115.8	107.56666666666666	2.1259559962813754
Pennsylvania	1986	0.18	1.1	30.9	243253000	0.34	113.9	109.60833333333333	2.187789857827112
Pennsylvania	1987	0.18	1.123	30.4	240627000	0.34	110.6	113.625	2.1545786578657866
Pennsylvania	1988	0.18	1.228	27.7	237862000	0.34	107.6	118.25833333333333	2.263722077372983
Pennsylvania	1989	0.18	1.337	25.4	232241000	0.34	107.1	123.96666666666667	2.3511642914762034
Pennsylvania	1990	0.18	1.441	23.6	222847000	0.34	101.3	130.65833333333333	2.404270680528095
Pennsylvania	1991	0.18	1.762	28.9	225826000	0.51	102.5	136.19166666666666	2.820407513920333
Pennsylvania	1992	0.18	1.838	27.7	338770000	0.51	96.2	140.31666666666666	2.8555695450766123
Pennsylvania	1993	0.31	1.581	34.8	352269000	0.55	94.7	144.45833333333334	2.385864436111912
Pennsylvania	1994	0.31	1.617	34	356174000	0.55	95.4	148.225	2.378181818181818
Pennsylvania	1995	0.31	1.694	32.5	358574000	0.55	95.4	152.38333333333333	2.4234408837361916
Pennsylvania	1996	0.31	1.765	31.2	351016000	0.55	93.3	156.85	2.4531080650302837
Pennsylvania	1997	0.31	1.909	28.8	347231000	0.55	92.9	160.51666666666665	2.5926404319385323
Pennsylvania	1998	0.31	2.05	26.8	346045000	0.55	92.1	163.00833333333333	2.7415776289555747
Pennsylvania	1999	0.31	2.801	19.6	340942000	0.55	91.1	166.575	3.6657241482815555
Pennsylvania	2000	0.31	2.919	22.3	333665000	0.65	87.9	172.2	3.6953658536585365
Pennsylvania	2001	0.31	3.195	20.3	330462000	0.65	86.8	177.06666666666666	3.9336031626506025
Pennsylvania	2002	0.31	3.977	35	331645000	1.39	86.9	179.875	4.819936066712995
Pennsylvania	2003	1	3.907	35.6	887864000	1.39	74.7	183.95833333333334	4.629994110985278
Pennsylvania	2004	1.35	4.303	40.4	1014763000	1.74	68.9	188.88333333333333	4.966314303361863
Pennsylvania	2005	1.35	4.332	40.2	1051463000	1.74	62.8	195.29166666666666	4.835720930232558
Pennsylvania	2006	1.35	4.301	40.5	1047776000	1.74	62.4	201.59166666666667	4.651075193253689
Pennsylvania	2007	1.35	4.397	39.6	1021357000	1.74	60.8	207.34241666666668	4.623009683257446
Pennsylvania	2008	1.35	4.414	39.4	1031871000	1.74	61.4	215.3025	4.469302493004029
Pennsylvania	2009	1.35	5.461	47.8	995500000	2.61	59.2	214.537	5.549150030064744
Pennsylvania	2010	1.6	5.655	46.2	1087816000	2.61	57	218.0555	5.653560676066415
Pennsylvania	2011	1.6	5.768	45.2	1145644000	2.61	56.4	224.93916666666667	5.590062498379191
Pennsylvania	2012	1.6	5.872	44.4	1122129000	2.61	55	229.59391666666667	5.575478734737092
Pennsylvania	2013	1.6	5.944	43.9	1078116000	2.61	52.8	232.95708333333334	5.562363597014471
Pennsylvania	2014	1.6	6.463	40.4	1038258000	2.61	50.8	236.73616666666666	5.951494525903309
Pennsylvania	2015	1.6	6.47	40.3	993112000	2.61	48.5	237.017	5.950881160423092
Pennsylvania	2016	1.6	7.804	46.3	987792000	3.61	48.2	240.00716666666668	7.088421665186387
Pennsylvania	2017	2.6	7.959	45.4	1348660440	3.61	40.5	245.11958333333334	7.078430765935673
Pennsylvania	2018	2.6	8.133	44.4	1259258980	3.61	37.8	251.10683333333333	7.060715857327658
Rhode Island	1970	0.13	0.402	52.2	14682391	0.21	123.9	38.825	2.257205408886027
Rhode Island	1971	0.13	0.416	50.5	15231385	0.21	123.2	40.49166666666667	2.2396707141387115
Rhode Island	1972	0.13	0.406	51.7	16769392	0.21	134.4	41.81666666666666	2.1165723395775213
Rhode Island	1973	0.13	0.413	50.9	17872822	0.21	142	44.4	2.0277927927927926
Rhode Island	1974	0.13	0.443	47.4	18482269	0.21	146.1	49.30833333333334	1.9585736014872401
Rhode Island	1975	0.18	0.522	49.8	19352000	0.26	154.7	53.81666666666667	2.1145122328894392
Rhode Island	1976	0.18	0.523	49.7	25351000	0.26	150.2	56.90833333333333	2.0034675647971887
Rhode Island	1977	0.18	0.563	46.2	24823000	0.26	148.8	60.608333333333334	2.0250350611852053
Rhode Island	1978	0.18	0.587	44.3	24711000	0.26	146.8	65.23333333333333	1.9616658150229942
Rhode Island	1979	0.18	0.6	43.3	24530000	0.26	145.8	72.575	1.8022735101619012
Rhode Island	1980	0.18	0.645	40.3	24958000	0.26	149.3	82.40833333333333	1.7062594802305593
Rhode Island	1981	0.18	0.716	36.3	25779000	0.26	151.2	90.925	1.7166675831729448
Rhode Island	1982	0.23	0.84	36.9	27315000	0.31	146.3	96.5	1.8976165803108809
Rhode Island	1983	0.23	0.948	41.1	29932000	0.39	135.8	99.6	2.0749397590361447
Rhode Island	1984	0.23	1.003	38.9	30046000	0.39	136.9	103.88333333333333	2.1048034654259586
Rhode Island	1985	0.23	1.018	38.7	29750000	0.394	133.4	107.56666666666666	2.0631298419584754
Rhode Island	1986	0.234	1.135	36.1	30980000	0.41	136.3	109.60833333333333	2.257401353303429
Rhode Island	1987	0.25	1.215	33.6	30137000	0.41	124.4	113.625	2.3310891089108914
Rhode Island	1988	0.25	1.348	31.9	34147000	0.43	138	118.25833333333333	2.4849327038263693
Rhode Island	1989	0.27	1.509	35.1	34452000	0.53	120.8	123.96666666666667	2.6536326969615485
Rhode Island	1990	0.27	1.703	31.1	37350000	0.53	101.4	130.65833333333333	2.8414108042604758
Rhode Island	1991	0.37	1.9	30	39066000	0.57	103.6	136.19166666666666	3.0413020865202225
Rhode Island	1992	0.37	1.979	28.8	37347000	0.57	100.1	140.31666666666666	3.0746311913528923
Rhode Island	1993	0.37	1.689	40.3	35129046	0.68	94.1	144.45833333333334	2.5488456879146235
Rhode Island	1994	0.37	2.096	38.2	40883302	0.8	91.9	148.225	3.0826648675999326
Rhode Island	1995	0.56	2.149	39.6	50164082	0.85	90.8	152.38333333333333	3.0743650880454996
Rhode Island	1996	0.56	2.17	39.2	53122026	0.85	87.5	156.85	3.0160025502072045
Rhode Island	1997	0.61	2.322	40.9	54317563	0.95	90	160.51666666666665	3.1535416882982044
Rhode Island	1998	0.61	2.517	37.7	62373646	0.95	88.7	163.00833333333333	3.3661223863810643
Rhode Island	1999	0.71	3.229	29.4	60925100	0.95	86.9	166.575	4.225856220921507
Rhode Island	2000	0.71	3.382	31	58788277	1.05	83.1	172.2	4.28150987224158
Rhode Island	2001	0.71	3.869	34.6	59143893	1.34	79.5	177.06666666666666	4.763414909638555
Rhode Island	2002	1.32	4.42	38.7	79064459	1.71	74.7	179.875	5.356831132731063
Rhode Island	2003	1.32	4.802	43.7	94002000	2.1	67.3	183.95833333333334	5.6906147225368064
Rhode Island	2004	1.71	5.452	52.3	112352300	2.85	61.1	188.88333333333333	6.292434483367158
Rhode Island	2005	2.46	5.637	50.6	131315700	2.85	49.4	195.29166666666666	6.292465116279069
Rhode Island	2006	2.46	5.712	49.9	125110211	2.85	47.3	201.59166666666667	6.176921995783555
Rhode Island	2007	2.46	5.78	49.3	118850798	2.85	45.3	207.34241666666668	6.077097104668646
Rhode Island	2008	2.46	5.803	49.1	113504400	2.85	43.6	215.3025	5.875705112574169
Rhode Island	2009	3.46	7.735	57.8	124880200	4.47	44.7	214.537	7.85985634179652
Rhode Island	2010	3.46	7.795	57.3	135251400	4.47	37.1	218.0555	7.793015998220636
Rhode Island	2011	3.46	7.854	56.9	132345000	4.47	36.3	224.93916666666667	7.611711314540598
Rhode Island	2012	3.46	8.23	54.8	130103086	4.51	35.8	229.59391666666667	7.814405651717689
Rhode Island	2013	3.5	8.219	54.9	129608951	4.51	35.3	232.95708333333334	7.691296501322667
Rhode Island	2014	3.5	8.248	54.7	135240000	4.51	36.7	236.73616666666666	7.595223092936792
Rhode Island	2015	3.5	8.62	55.2	135732649	4.76	36.8	237.017	7.928376445571414
Rhode Island	2016	3.75	8.822	54	139500000	4.76	35.2	240.00716666666668	8.013077387272462
Rhode Island	2017	3.75	9.429	55.8	135317715	5.26	34.2	245.11958333333334	8.385792648826168
Rhode Island	2018	4.25	9.597	54.8	138099021	5.26	31.4	251.10683333333333	8.331696801029574
South Carolina	1970	0.06	0.343	40.8	16737672	0.14	103.6	38.825	1.92592401802962
South Carolina	1971	0.06	0.341	41.1	17911044	0.14	115	40.49166666666667	1.835883926733896
South Carolina	1972	0.06	0.335	41.8	18928116	0.14	118.7	41.81666666666666	1.7464328417696295
South Carolina	1973	0.06	0.352	39.8	20383460	0.14	125.5	44.4	1.7282882882882882
South Carolina	1974	0.06	0.381	36.8	21209852	0.14	129.7	49.30833333333334	1.6844617204664525
South Carolina	1975	0.06	0.41	34.2	21800180	0.14	130.5	53.81666666666667	1.6608237844533909
South Carolina	1976	0.06	0.422	33.2	23170887	0.14	136.8	56.90833333333333	1.6165646507541367
South Carolina	1977	0.06	0.492	30.5	23441273	0.15	137.2	60.608333333333334	1.7696576378385809
South Carolina	1978	0.07	0.502	29.9	28273885	0.15	140.4	65.23333333333333	1.6776085845682167
South Carolina	1979	0.07	0.523	28.7	27713875	0.15	135.7	72.575	1.5709817430244575
South Carolina	1980	0.07	0.547	27.4	28389033	0.15	138.3	82.40833333333333	1.4470138537769242
South Carolina	1981	0.07	0.619	24.2	29722415	0.15	136.1	90.925	1.4841022821006324
South Carolina	1982	0.07	0.724	20.7	30151784	0.15	136	96.5	1.6355647668393782
South Carolina	1983	0.07	0.813	28.3	29391530	0.23	131.1	99.6	1.779457831325301
South Carolina	1984	0.07	0.83	27.7	29419765	0.23	127	103.88333333333333	1.7417615915289588
South Carolina	1985	0.07	0.887	25.9	29421407	0.23	125.4	107.56666666666666	1.7976386736907344
South Carolina	1986	0.07	0.953	24.1	29522340	0.23	126.6	109.60833333333333	1.8954215768265794
South Carolina	1987	0.07	0.999	23	30093670	0.23	126.6	113.625	1.9166732673267326
South Carolina	1988	0.07	1.119	20.6	30114220	0.23	124.4	118.25833333333333	2.062789091677824
South Carolina	1989	0.07	1.252	18.3	29861721	0.23	122.4	123.96666666666667	2.2016886259747244
South Carolina	1990	0.07	1.29	17.8	29140978	0.23	118.6	130.65833333333333	2.1523311435678294
South Carolina	1991	0.07	1.519	17.8	29953372	0.27	121.5	136.19166666666666	2.4314409839074833
South Carolina	1992	0.07	1.645	16.4	27846422	0.27	112.9	140.31666666666666	2.5557192065565983
South Carolina	1993	0.07	1.391	22.3	28402000	0.31	115.2	144.45833333333334	2.0991381597923273
South Carolina	1994	0.07	1.4	22.1	27996316	0.31	112.2	148.225	2.059031877213695
South Carolina	1995	0.07	1.495	20.7	28994603	0.31	109.2	152.38333333333333	2.138750957016297
South Carolina	1996	0.07	1.539	20.1	26468366	0.31	102.9	156.85	2.1389990436722983
South Carolina	1997	0.07	1.653	18.8	32242879	0.31	124.5	160.51666666666665	2.2449631398608663
South Carolina	1998	0.07	1.796	17.3	32877081	0.31	126.9	163.00833333333333	2.4018894739532746
South Carolina	1999	0.07	2.553	12.1	28554305	0.31	109.4	166.575	3.341161638901396
South Carolina	2000	0.07	2.783	14.7	28077000	0.41	103.9	172.2	3.523193960511034
South Carolina	2001	0.07	3.024	13.6	25772858	0.41	96.6	177.06666666666666	3.723072289156627
South Carolina	2002	0.07	3.106	14.8	26350424	0.46	97.5	179.875	3.7643252258512856
South Carolina	2003	0.07	3.167	14.5	25843905	0.46	95.7	183.95833333333334	3.7530563986409966
South Carolina	2004	0.07	3.122	14.7	26759248	0.46	92.2	188.88333333333333	3.6032612723903643
South Carolina	2005	0.07	3.147	14.6	27559820	0.46	94	195.29166666666666	3.5129302325581393
South Carolina	2006	0.07	3.094	14.9	28724528	0.46	96.4	201.59166666666667	3.3458327477160923
South Carolina	2007	0.07	3.262	14.1	27553662	0.46	91.2	207.34241666666668	3.4296696808700906
South Carolina	2008	0.07	3.319	13.9	27468584	0.46	89.1	215.3025	3.36058336526515
South Carolina	2009	0.07	3.967	27.2	26656877	1.08	85	214.537	4.031034273808247
South Carolina	2010	0.07	4.705	33.6	26912128	1.58	84.5	218.0555	4.7038024723063625
South Carolina	2011	0.57	4.844	32.6	138031843	1.58	69.9	224.93916666666667	4.694567049609709
South Carolina	2012	0.57	4.851	32.6	164019425	1.58	61.9	229.59391666666667	4.6060366727196245
South Carolina	2013	0.57	4.879	32.4	163002662	1.58	62	232.95708333333334	4.565742259393271
South Carolina	2014	0.57	4.987	31.7	156356758	1.58	58.9	236.73616666666666	4.592310567952932
South Carolina	2015	0.57	5.029	31.4	153086500	1.58	56.1	237.017	4.625499436749263
South Carolina	2016	0.57	5.049	31.3	156101358	1.58	57.3	240.00716666666668	4.586038055808056
South Carolina	2017	0.57	5.142	30.7	154924581	1.58	55.5	245.11958333333334	4.573098504641442
South Carolina	2018	0.57	5.322	29.7	151957884	1.58	53.1	251.10683333333333	4.6203282666541
South Dakota	1970	0.12	0.385	51.9	7360000	0.2	92.7	38.825	2.161751448808757
South Dakota	1971	0.12	0.391	51.2	7730000	0.2	96.7	40.49166666666667	2.1050751183371066
South Dakota	1972	0.12	0.396	50.5	8280000	0.2	103	41.81666666666666	2.064440015942607
South Dakota	1973	0.12	0.404	49.5	8438000	0.2	103.5	44.4	1.9836036036036038
South Dakota	1974	0.12	0.428	46.7	8909000	0.2	108.4	49.30833333333334	1.8922562109176946
South Dakota	1975	0.12	0.45	44.5	9283000	0.2	113.5	53.81666666666667	1.8228553731805512
South Dakota	1976	0.12	0.464	43.1	9561000	0.2	116.7	56.90833333333333	1.777454971445307
South Dakota	1977	0.12	0.532	37.6	9515000	0.2	115.6	60.608333333333334	1.9135322425409047
South Dakota	1978	0.12	0.541	37	9665000	0.2	116.9	65.23333333333333	1.807940725600409
South Dakota	1979	0.12	0.588	37.4	9721000	0.22	117.4	72.575	1.7662280399586632
South Dakota	1980	0.14	0.623	35.3	11053000	0.22	114.7	82.40833333333333	1.6480614824552535
South Dakota	1981	0.14	0.68	33.8	11176000	0.23	115.7	90.925	1.6303546879296125
South Dakota	1982	0.15	0.788	29.2	11615000	0.23	113	96.5	1.7801450777202072
South Dakota	1983	0.15	0.898	34.5	11381000	0.31	109.8	99.6	1.9655020080321286
South Dakota	1984	0.15	0.923	33.6	11191000	0.31	105.7	103.88333333333333	1.9369228300978665
South Dakota	1985	0.15	1.085	35.9	11167000	0.39	104.4	107.56666666666666	2.198915401301518
South Dakota	1986	0.23	1.137	34.3	15673000	0.39	97	109.60833333333333	2.2613791530449325
South Dakota	1987	0.23	1.247	31.2	15849000	0.39	95.8	113.625	2.3924840484048406
South Dakota	1988	0.23	1.301	30	15261000	0.39	91.9	118.25833333333333	2.3982918751321263
South Dakota	1989	0.23	1.389	28	14527000	0.39	87.4	123.96666666666667	2.4426082280182846
South Dakota	1990	0.23	1.503	25.9	14679000	0.39	88.3	130.65833333333333	2.5077160533197267
South Dakota	1991	0.23	1.63	26.4	14724000	0.43	91.8	136.19166666666666	2.609117053172612
South Dakota	1992	0.23	1.803	23.8	14943000	0.43	93	140.31666666666666	2.8011925406817912
South Dakota	1993	0.23	1.544	30.4	14685000	0.47	91.6	144.45833333333334	2.3300282665128353
South Dakota	1994	0.23	1.621	29	15303000	0.47	94.8	148.225	2.3840647664024286
South Dakota	1995	0.23	1.712	33.3	16274000	0.57	98.6	152.38333333333333	2.449191731379197
South Dakota	1996	0.23	1.817	31.4	22456341	0.57	92.3	156.85	2.5253809372011475
South Dakota	1997	0.33	1.928	29.6	21458178	0.57	88.8	160.51666666666665	2.6184446059599216
South Dakota	1998	0.33	2.079	27.4	21321597	0.57	88.3	163.00833333333333	2.780360922243239
South Dakota	1999	0.33	2.729	20.9	20327478	0.57	83.5	166.575	3.571496322977638
South Dakota	2000	0.33	3.04	22	19251084	0.67	75.1	172.2	3.8485481997677122
South Dakota	2001	0.33	3.275	20.5	19452005	0.67	78.1	177.06666666666666	4.032097138554217
South Dakota	2002	0.33	3.405	21.1	18837516	0.72	75.4	179.875	4.126699096594858
South Dakota	2003	0.53	3.483	26.4	21669573	0.92	73.2	183.95833333333334	4.127532502831257
South Dakota	2004	0.53	3.506	26.2	28171051	0.92	69.3	188.88333333333333	4.046455483984823
South Dakota	2005	0.53	3.539	26	28065888	0.92	68.7	195.29166666666666	3.9505116279069767
South Dakota	2006	0.53	3.499	26.3	28462829	0.92	69.2	201.59166666666667	3.7837972799801576
South Dakota	2007	1.53	4.391	43.7	43184955	1.92	58.5	207.34241666666668	4.616701277958482
South Dakota	2008	1.53	4.582	41.9	60271330	1.92	49.5	215.3025	4.639407345479035
South Dakota	2009	1.53	5.437	46.7	61646193	2.54	49.7	214.537	5.524762628357812
South Dakota	2010	1.53	5.885	43.2	60417938	2.54	48.6	218.0555	5.883502135924111
South Dakota	2011	1.53	5.842	43.5	54607887	2.54	43.8	224.93916666666667	5.661779666354236
South Dakota	2012	1.53	5.831	43.6	53980032	2.54	42.8	229.59391666666667	5.536549131854902
South Dakota	2013	1.53	5.766	44.1	54473910	2.54	42.7	232.95708333333334	5.395792143402665
South Dakota	2014	1.53	5.931	42.8	54732798	2.54	42.3	236.73616666666666	5.461598952983525
South Dakota	2015	1.53	6.221	40.8	53164088	2.54	40.7	237.017	5.721859613445449
South Dakota	2016	1.53	6.252	40.6	58833509	2.54	44.6	240.00716666666668	5.6787304267997545
South Dakota	2017	1.53	6.455	39.3	55127979	2.54	41.6	245.11958333333334	5.740830580991931
South Dakota	2018	1.53	6.534	38.9	54892816	2.54	40.2	251.10683333333333	5.672533802013884
Tennessee	1970	0.13	0.416	50.5	51529552	0.21	99.8	38.825	2.3358145524790723
Tennessee	1971	0.13	0.416	50.5	54324788	0.21	106.3	40.49166666666667	2.2396707141387115
Tennessee	1972	0.13	0.408	51.5	57838793	0.21	111.5	41.81666666666666	2.126998804304504
Tennessee	1973	0.13	0.425	49.4	57504328	0.21	109.7	44.4	2.0867117117117115
Tennessee	1974	0.13	0.453	46.4	61589439	0.21	114.8	49.30833333333334	2.0027851952002704
Tennessee	1975	0.13	0.483	43.5	62998951	0.21	117.4	53.81666666666667	1.956531433880458
Tennessee	1976	0.13	0.496	42.3	66254203	0.21	121.7	56.90833333333333	1.9000380729242934
Tennessee	1977	0.13	0.548	38.3	68265256	0.21	124.6	60.608333333333334	1.9710820844218342
Tennessee	1978	0.13	0.573	36.6	71135611	0.21	127.3	65.23333333333333	1.9148799182422074
Tennessee	1979	0.13	0.603	34.8	72046814	0.21	127.2	72.575	1.8112848777127109
Tennessee	1980	0.13	0.637	33	74254687	0.21	130.4	82.40833333333333	1.68509657194863
Tennessee	1981	0.13	0.683	30.7	77075964	0.21	129.1	90.925	1.6375474291998902
Tennessee	1982	0.13	0.791	26.5	78807924	0.21	131.4	96.5	1.7869222797927462
Tennessee	1983	0.13	0.883	32.8	78010310	0.29	129	99.6	1.932670682730924
Tennessee	1984	0.13	0.925	31.4	76741643	0.29	125.1	103.88333333333333	1.9411198459810688
Tennessee	1985	0.13	0.988	29.4	79593436	0.29	128.7	107.56666666666666	2.0023303377750232
Tennessee	1986	0.13	1.035	28	79745209	0.29	107.9	109.60833333333333	2.058511366228237
Tennessee	1987	0.13	1.121	25.9	81357705	0.29	130.6	113.625	2.1507414741474147
Tennessee	1988	0.13	1.215	23.9	79785166	0.29	125.3	118.25833333333333	2.239757592840533
Tennessee	1989	0.13	1.35	21.5	79845917	0.29	124.7	123.96666666666667	2.3740252756117237
Tennessee	1990	0.13	1.374	21.1	78338596	0.29	121.8	130.65833333333333	2.292482938962944
Tennessee	1991	0.13	1.639	20.1	76943846	0.33	120.6	136.19166666666666	2.6235232209508657
Tennessee	1992	0.13	1.702	19.4	77135315	0.33	121	140.31666666666666	2.644276042285307
Tennessee	1993	0.13	1.503	24.6	77029000	0.37	120.8	144.45833333333334	2.268155754254398
Tennessee	1994	0.13	1.53	24.2	77049000	0.37	118.8	148.225	2.2502276943835384
Tennessee	1995	0.13	1.559	23.7	84827807	0.37	125.4	152.38333333333333	2.2303095264136497
Tennessee	1996	0.13	1.611	23	80884691	0.37	119.2	156.85	2.239069174370418
Tennessee	1997	0.13	1.677	22.1	82056793	0.37	118.9	160.51666666666665	2.2775578859931476
Tennessee	1998	0.13	1.895	19.5	82777975	0.37	119.7	163.00833333333333	2.5342876131077143
Tennessee	1999	0.13	2.612	14.2	80688000	0.37	115.8	166.575	3.418376106858773
Tennessee	2000	0.13	2.815	16.7	79981161	0.47	108.7	172.2	3.563704994192799
Tennessee	2001	0.13	3.071	15.3	76010568	0.47	103.5	177.06666666666666	3.7809375000000007
Tennessee	2002	0.13	3.269	18	77116917	0.59	103.4	179.875	3.961873523280056
Tennessee	2003	0.2	3.182	18.5	107041135	0.59	93.2	183.95833333333334	3.770832163080408
Tennessee	2004	0.2	3.182	18.5	112734251	0.59	96.5	188.88333333333333	3.6725103679519986
Tennessee	2005	0.2	3.257	18.1	114345060	0.59	97	195.29166666666666	3.635720930232558
Tennessee	2006	0.2	3.235	18.2	117658741	0.59	98.7	201.59166666666667	3.4983092885783966
Tennessee	2007	0.2	3.738	27.8	129671397	1.04	107.4	207.34241666666668	3.9301365012545673
Tennessee	2008	0.62	3.748	26.9	265812861	1.01	69.5	215.3025	3.7949582564066837
Tennessee	2009	0.62	4.644	35.1	296801064	1.63	77	214.537	4.718962230291278
Tennessee	2010	0.62	4.784	34.1	283488219	1.63	72.6	218.0555	4.782782365040093
Tennessee	2011	0.62	4.925	33.1	282037904	1.63	71.7	224.93916666666667	4.773068274014826
Tennessee	2012	0.62	4.832	33.7	271048763	1.63	68.3	229.59391666666667	4.587996125042512
Tennessee	2013	0.62	4.965	32.8	265091159	1.63	66.2	232.95708333333334	4.646220602149537
Tennessee	2014	0.62	5.003	32.6	252266793	1.63	62.6	236.73616666666666	4.607044269394129
Tennessee	2015	0.62	4.993	32.6	252591583	1.63	62.2	237.017	4.5923878877886395
Tennessee	2016	0.62	5.133	31.8	251898947	1.63	61.6	240.00716666666668	4.662335777473311
Tennessee	2017	0.62	5.206	31.3	244100257	1.63	59.2	245.11958333333334	4.6300176614475586
Tennessee	2018	0.62	5.281	30.9	233013693	1.63	56	251.10683333333333	4.584733854979388
Texas	1970	0.155	0.42	56	169554206	0.235	106.4	38.825	2.3582743077913713
Texas	1971	0.155	0.469	56.5	189942675	0.265	108.9	40.49166666666667	2.525013377238115
Texas	1972	0.185	0.464	57.1	226503540	0.265	108.6	41.81666666666666	2.4189398166600244
Texas	1973	0.185	0.475	55.8	236280843	0.265	110.4	44.4	2.3322072072072073
Texas	1974	0.185	0.506	52.4	248277976	0.265	114.7	49.30833333333334	2.237106641879331
Texas	1975	0.185	0.533	49.7	256967461	0.265	116	53.81666666666667	2.1590709197894085
Texas	1976	0.185	0.533	49.7	273166718	0.265	121.4	56.90833333333333	2.041774784009372
Texas	1977	0.185	0.591	44.8	283908123	0.265	124.2	60.608333333333334	2.125747284476832
Texas	1978	0.185	0.622	42.6	296923598	0.265	126.6	65.23333333333333	2.0786305569749617
Texas	1979	0.185	0.637	41.6	301669878	0.265	126.4	72.575	1.9134137099552186
Texas	1980	0.185	0.669	39.6	321154012	0.265	129.7	82.40833333333333	1.7697482050763478
Texas	1981	0.185	0.738	35.9	339554173	0.265	129	90.925	1.7694143524883146
Texas	1982	0.185	0.841	31.5	358491433	0.265	131.2	96.5	1.8998756476683938
Texas	1983	0.185	0.938	36.8	357379664	0.345	126.4	99.6	2.0530522088353416
Texas	1984	0.185	1.021	34.8	344699280	0.355	117.2	103.88333333333333	2.1425766083747795
Texas	1985	0.195	1.055	34.6	360500225	0.365	115.9	107.56666666666666	2.138115897118066
Texas	1986	0.205	1.144	31.9	373506575	0.365	113.7	109.60833333333333	2.2753014521401957
Texas	1987	0.205	1.28	32.8	355496360	0.42	105.8	113.625	2.455797579757976
Texas	1988	0.26	1.37	30.7	399060039	0.42	96.5	118.25833333333333	2.5254879853428234
Texas	1989	0.26	1.457	28.8	410282050	0.42	94.5	123.96666666666667	2.5621887604194677
Texas	1990	0.26	1.736	32.8	389745949	0.57	85.6	130.65833333333333	2.896470438165699
Texas	1991	0.26	1.86	32.8	552917679	0.61	79.6	136.19166666666666	2.9772746741724285
Texas	1992	0.41	2.046	29.8	543222000	0.61	77.2	140.31666666666666	3.1787243140515495
Texas	1993	0.41	1.777	36.6	572602310	0.65	81.3	144.45833333333334	2.681645226420536
Texas	1994	0.41	1.85	35.1	562276060	0.65	78.8	148.225	2.7208635520323834
Texas	1995	0.41	1.884	34.5	559696209	0.65	75.2	152.38333333333333	2.695255386634584
Texas	1996	0.41	1.898	34.2	569079842	0.65	74.6	156.85	2.637959834236532
Texas	1997	0.41	2.018	32.2	569575890	0.65	72.6	160.51666666666665	2.7406749039559757
Texas	1998	0.41	2.25	28.9	556503717	0.65	73.2	163.00833333333333	3.0090486171463624
Texas	1999	0.41	2.923	22.2	539935144	0.65	67.8	166.575	3.825387963379859
Texas	2000	0.41	3.112	24.1	536877386	0.75	69.3	172.2	3.9396980255516842
Texas	2001	0.41	3.267	23	495713837	0.75	62.1	177.06666666666666	4.022247740963856
Texas	2002	0.41	3.531	22.7	512895687	0.8	58.3	179.875	4.279405142460042
Texas	2003	0.41	3.487	22.9	490718568	0.8	58.9	183.95833333333334	4.132272706681767
Texas	2004	0.41	3.364	23.8	501571338	0.8	55.8	188.88333333333333	3.8825659578222886
Texas	2005	0.41	3.375	23.7	507341005	0.8	55.4	195.29166666666666	3.7674418604651163
Texas	2006	0.41	3.33	24	507159644	0.8	54.3	201.59166666666667	3.6010417097267577
Texas	2007	1.41	4.455	40.4	1024383107	1.8	49.3	207.34241666666668	4.683990934480764
Texas	2008	1.41	4.549	39.6	1507229486	1.8	43.9	215.3025	4.605993892314302
Texas	2009	1.41	5.529	43.8	1211322317	2.42	42.3	214.537	5.618247668234384
Texas	2010	1.41	5.642	42.9	1249918085	2.42	38.2	218.0555	5.640563984857066
Texas	2011	1.41	5.731	42.2	1359519880	2.42	38.7	224.93916666666667	5.554203914391668
Texas	2012	1.41	5.659	42.8	1330330418	2.42	36.7	229.59391666666667	5.373234700251567
Texas	2013	1.41	5.747	42.1	1329662430	2.42	36.2	232.95708333333334	5.37801204442163
Texas	2014	1.41	5.763	42	1256724107	2.42	33.7	236.73616666666666	5.306895087850962
Texas	2015	1.41	5.946	40.7	1270386671	2.42	33.8	237.017	5.468924169996245
Texas	2016	1.41	6.043	40	1271800731	2.42	32.8	240.00716666666668	5.488894428846916
Texas	2017	1.41	6.244	38.8	1253705378	2.42	31.9	245.11958333333334	5.553175235896764
Texas	2018	1.41	6.318	38.3	1190923717	2.42	29.1	251.10683333333333	5.485012023434912
Utah	1970	0.08	0.366	43.7	5473433	0.16	65.5	38.825	2.0550676110753376
Utah	1971	0.08	0.372	43	5794213	0.16	67.7	40.49166666666667	2.0027824655278863
Utah	1972	0.08	0.365	43.8	6272275	0.16	71.3	41.81666666666666	1.9028298126743723
Utah	1973	0.08	0.378	42.3	6534971	0.16	72.7	44.4	1.855945945945946
Utah	1974	0.08	0.405	39.5	6993604	0.16	75.6	49.30833333333334	1.7905695453777253
Utah	1975	0.08	0.434	36.9	7111247	0.16	75.8	53.81666666666667	1.758042737689687
Utah	1976	0.08	0.447	35.8	7518081	0.16	77.9	56.90833333333333	1.7123326987845953
Utah	1977	0.08	0.495	32.3	7755816	0.16	78.9	60.608333333333334	1.7804482331912552
Utah	1978	0.08	0.537	29.8	8077185	0.16	79.6	65.23333333333333	1.794573326520184
Utah	1979	0.08	0.572	31.5	8270288	0.18	79.1	72.575	1.7181674130210125
Utah	1980	0.1	0.627	28.7	10380880	0.18	74.8	82.40833333333333	1.658642936596218
